#CalcHEP  3.8.9
#Type 2 -> 3
#Initial_state
   P1_3=1.500000E+01  P2_3=-0.000000E+00
  StrFun1="OFF"
  StrFun2="OFF"
#PROCESS   13(m) 100(n) -> 13(m) 1001(S0) 100(n)
#MASSES  1.0566000000E-01 5.2020000000E+01 1.0566000000E-01 9.0000000000E-01 5.2020000000E+01
#Cross_section(Width) 1.430530E+00
#Number_of_events      10000
#Sum_of_weights   1.0003E+04   1.0007E+04 
#Events       P1_3 [Gev]        P2_3 [Gev]        P3_1 [Gev]        P3_2 [Gev]        P3_3 [Gev]        P4_1 [Gev]        P4_2 [Gev]        P4_3 [Gev]        P5_1 [Gev]        P5_2 [Gev]        P5_3 [Gev]     Q_factor   alpha_QCD  Color chains
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.7994068873E-01  2.9924569110E-01  6.4372446655E+00 -1.8406378044E-01 -2.6616151721E-01  8.4954238073E+00 -9.5876908292E-02 -3.3084173886E-02  6.7331527229E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -7.8991969367E-03  6.8183451683E-02  7.1491179366E-01  5.0980268408E-02 -8.4256435968E-02  1.4245665827E+01 -4.3081071472E-02  1.6072984285E-02  3.9422379388E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  4.8839012657E-02  2.8638432983E-01  1.5156628372E+00 -2.5363279140E-02 -3.5273995198E-01  1.3418618389E+01 -2.3475733517E-02  6.6355622149E-02  6.5718774103E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.1503711364E-01  1.2651925138E-01  3.4178832244E+00 -1.2822546878E-01  7.8214022780E-02  1.1540145649E+01  1.3188355141E-02 -2.0473327416E-01  4.1971126445E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.2275403014E-01 -1.3293142495E-01  1.5564008456E+00  1.6552357821E-01  9.1390957483E-02  1.3398352000E+01 -4.2769548073E-02  4.1540467463E-02  4.5247154379E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -8.3982002450E-02 -1.1512237991E-01  1.1904282735E+00  3.6284155517E-02  1.3172649442E-01  1.3766692209E+01  4.7697846933E-02 -1.6604114509E-02  4.2879517973E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.6634906451E-01 -2.0926448073E-03  4.1970886487E-01 -1.1979289552E-01 -3.1949551622E-02  1.4508196471E+01 -4.6556168986E-02  3.4042196430E-02  7.2094663745E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  6.5851145158E-02 -4.7754901956E-02  1.9753074121E-01  2.5697834200E-02  5.1969967570E-02  1.4734345630E+01 -9.1548979359E-02 -4.2150656141E-03  6.8123628439E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.9483705056E-02  5.1521383514E-02  4.4353780216E-01 -2.2392972326E-02 -8.2299345377E-02  1.4511662291E+01 -1.7090732730E-02  3.0777961863E-02  4.4799906815E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.1533473520E-02  1.0765620022E-01  2.0498525519E+00  1.5221422311E-02 -3.6055144866E-02  1.2913498567E+01 -3.6879487911E-03 -7.1601055358E-02  3.6648881449E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  7.5346367997E-02  3.3658047698E-01  3.1969141948E+00 -1.7619309539E-02 -2.9336900658E-01  1.1744989705E+01 -5.7727058458E-02 -4.3211470405E-02  5.8096099835E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -2.1409566353E-01 -9.8734339519E-02  1.6334844800E+00 -3.7834333598E-02 -3.6247426008E-02  1.3315287494E+01  2.5192999713E-01  1.3498176553E-01  5.1228025809E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -2.7175180484E-02 -5.5287040689E-02  1.9892908299E-01  6.8163698536E-02  6.8706152053E-02  1.4739026788E+01 -4.0988518052E-02 -1.3419111363E-02  6.2044128664E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -3.5999785091E-02 -2.1498612584E-03  9.4278385455E-01  4.7104949705E-02 -1.6949518635E-02  1.4022041562E+01 -1.1105164615E-02  1.9099379894E-02  3.5174583561E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  9.3548958991E-02 -1.4793177455E-02  4.4128989499E-01 -1.3163565480E-01  1.0355732260E-01  1.4507861754E+01  3.8086695810E-02 -8.8764145147E-02  5.0848351019E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.3671791663E-01 -1.6594035847E-01  1.0873641682E+00 -6.2551816122E-02  2.6225884086E-01  1.3854937934E+01 -7.4166100506E-02 -9.6318482387E-02  5.7697897719E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  9.7137795794E-02 -5.8458243189E-02  1.0244680677E-01 -2.5653711216E-01  1.6035509822E-01  1.4783668859E+01  1.5939931636E-01 -1.0189685503E-01  1.1388433442E-01| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  4.7808447464E-02 -4.5003126754E-02  1.0120353220E+00 -8.7967409989E-02  4.7490794638E-02  1.3951334792E+01  4.0158962525E-02 -2.4876678832E-03  3.6629885541E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -3.9090966017E-01  1.2523120677E-02  1.4402655695E+00  3.2054109229E-01 -8.3226080509E-02  1.3469943706E+01  7.0368567881E-02  7.0702959833E-02  8.9790724720E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.7420041393E-02  2.1855166766E-02  3.5021647048E-02 -2.0679931389E-02 -1.0045635630E-01  1.4855902640E+01 -6.7401100044E-03  7.8601189538E-02  1.0907571250E-01| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.1993748868E-02  2.5747169801E-03  5.4727925388E-01 -3.7995735175E-02  4.0957502235E-02  1.4414635817E+01  2.6001986307E-02 -4.3532219215E-02  3.8084928858E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.2279077688E-02 -1.4533311895E-01  4.3695531400E-01 -6.4830115518E-02  2.9398006816E-02  1.4499481357E+01  5.2551037830E-02  1.1593511213E-01  6.3563328778E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -3.3040538216E-01  2.5458809278E-01  2.5971043409E+00  1.6229898047E-01 -1.8637988542E-01  1.2332233190E+01  1.6810640169E-01 -6.8208207358E-02  7.0662468795E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  6.3301955154E-03  8.3258266442E-02  5.6456374533E-01 -6.2056347782E-02  3.1045385803E-02  1.4391513544E+01  5.5726152266E-02 -1.1430365224E-01  4.3922711061E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.3131238461E-02  2.4965988446E-01  2.6034284883E+00 -2.1702882533E-02 -2.3606889493E-01  1.2347772108E+01  3.4834120994E-02 -1.3590989531E-02  4.8799403579E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -2.4475993363E-02 -2.6902928135E-02  7.7423050319E-01 -1.5776474427E-01  2.7061897488E-03  1.4188389460E+01  1.8224073763E-01  2.4196738386E-02  3.7380036867E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.1986586012E-02  2.8423341948E-02  1.8635112391E+00 -6.9797277273E-02 -3.0697439864E-02  1.3102393437E+01  4.7810691262E-02  2.2740979158E-03  3.4095323870E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.7796958132E-02  5.5375450223E-02  4.6600254489E-01  1.9273152399E-02  6.8193914679E-02  1.4490741191E+01 -3.7070110531E-02 -1.2356936490E-01  4.3256263730E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.4074598920E-01  1.6146912876E-01  9.2809788746E-01  1.8436517721E-01 -1.3901809296E-02  1.4011679852E+01 -4.3619188014E-02 -1.4756731947E-01  6.0222260393E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  8.3270146722E-03  5.3361089721E-02  1.5385103024E+00 -2.4108293061E-02 -2.9521293476E-02  1.3427090201E+01  1.5781278388E-02 -2.3839796245E-02  3.4399497014E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -7.4274234317E-03  2.9095978818E-02  4.3895245541E-01  1.3432731030E-03 -4.2860290618E-02  1.4519936957E+01  6.0841503287E-03  1.3764311800E-02  4.1110587346E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.7014087306E-02  5.0771789768E-03  1.1992402111E+00 -8.5385232513E-02  1.3653415372E-02  1.3766209894E+01  4.8371145207E-02 -1.8730594348E-02  3.4549894463E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.9114237559E-02  2.1612830805E-01  5.7634234351E-01  3.6880814441E-02 -1.9535346390E-01  1.4344912502E+01 -7.5995051999E-02 -2.0774844148E-02  7.8745154018E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -1.7808491310E-02 -5.3140238157E-02  3.0537517221E+00 -6.3301236896E-02  7.2379827361E-02  1.1909855480E+01  8.1109728206E-02 -1.9239589204E-02  3.6392797910E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  8.1995998385E-02  2.2517730047E-01  1.3183526034E+00 -5.8942614311E-03 -1.6811061017E-01  1.3625411950E+01 -7.6101736954E-02 -5.7066690305E-02  5.6235446833E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  5.4326974997E-02 -1.9566797579E-01  3.0109734409E-01 -4.9486715691E-02  4.7351853802E-02  1.4593935147E+01 -4.8402593058E-03  1.4831612199E-01  1.0496750843E-01| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  5.6925706053E-02  2.2040257944E-02  8.6105768679E-01 -7.0445725278E-02 -8.5859805090E-02  1.4101528970E+01  1.3520019226E-02  6.3819547146E-02  3.7413342995E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.3398310102E-02  2.9464933542E-02  9.3139917220E-01 -4.4818332830E-02 -1.2246583063E-01  1.4032707988E+01  2.1420022728E-02  9.3000897085E-02  3.5892840010E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  7.7171571204E-02  1.7327123044E-01  9.1584868818E-01  6.7816863011E-02  8.3652081449E-02  1.4029020974E+01 -1.4498843422E-01 -2.5692331189E-01  5.5130337333E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.8659929724E-02  1.3438515631E-02  3.9484524336E-02 -1.9191150967E-01  2.0615019610E-01  1.4849657849E+01  1.5325157995E-01 -2.1958871173E-01  1.1085762667E-01| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -2.5988430927E-02  1.9289319892E-02  4.3991930281E-01  6.3881574414E-03 -2.6349560134E-02  1.4518872115E+01  1.9600273485E-02  7.0602402420E-03  4.1208582233E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.7619775463E-01 -1.8205615173E-04  3.5372195615E+00 -2.0069009118E-01  6.3177221475E-02  1.1419787492E+01  2.4492336553E-02 -6.2995165323E-02  4.2992946627E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  7.6894241822E-02 -4.3449654060E-02  2.6841761753E-01 -4.5698521736E-02  2.2129529060E-02  1.4670972763E+01 -3.1195720086E-02  2.1320125000E-02  6.0609619120E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  8.5013237805E-02 -2.3820813730E-01  4.5442559073E-01 -2.1994788880E-01  2.2791293148E-01  1.4437898756E+01  1.3493465099E-01  1.0295205824E-02  1.0767565349E-01| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -7.0162145069E-02 -1.3460179737E-03  1.3509295457E+00  5.3874353505E-02 -6.2301965337E-02  1.3613481253E+01  1.6287791564E-02  6.3647983311E-02  3.5589201624E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -6.9957438001E-02  2.7605178508E-02  1.8289676732E-01  6.0425501656E-02  3.3086773896E-02  1.4748482321E+01  9.5319363457E-03 -6.0691952403E-02  6.8620912135E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -3.7149363250E-02  8.8368453584E-02  1.5491181255E+00  2.6030973974E-02 -5.8770361478E-02  1.3414364930E+01  1.1118389277E-02 -2.9598092106E-02  3.6516944370E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.1819137675E-01 -2.6383586632E-02  3.0706657532E-01  4.5124331284E-02  6.7248807087E-02  1.4625585106E+01 -1.6331570804E-01 -4.0865220455E-02  6.7348318798E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.1405183250E-02 -8.2708575215E-03  6.4025161526E-01 -5.6258268489E-02  4.7037158624E-02  1.4322824759E+01  4.4853085239E-02 -3.8766301103E-02  3.6923625370E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  9.7987407286E-03  2.4807634792E-02  1.4225935239E-01 -1.7444325939E-02 -1.1245010610E-01  1.4793267347E+01  7.6455852104E-03  8.7642471311E-02  6.4473300734E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -4.0396249116E-02  1.0563586203E-01  1.6083442196E+00  8.1656267987E-02 -6.6085617119E-02  1.3353846672E+01 -4.1260018870E-02 -3.9550244915E-02  3.7809108101E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -4.4785522646E-03 -1.6329546095E-02  3.7616095580E-01 -8.0726934954E-03 -7.2188777114E-02  1.4581262899E+01  1.2551245760E-02  8.8518323210E-02  4.2576145410E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -2.0115983474E-01  1.0087172432E-01  7.4541476795E-01  1.8449335432E-01 -1.1980848524E-01  1.4184313927E+01  1.6666480415E-02  1.8936760920E-02  7.0271304755E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  2.5902573746E-01 -4.6527519847E-02  3.2151427177E-01 -3.5547929934E-01 -2.0886251535E-02  1.4539158826E+01  9.6453561883E-02  6.7413771382E-02  1.3932690213E-01| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.3223914767E-01 -9.8072036521E-02  3.1539812958E+00 -2.7862466783E-01  1.4285893810E-01  1.1801677363E+01  1.4638552017E-01 -4.4786901577E-02  4.4341341456E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  1.2180443410E-01 -2.8884540613E-01  1.0603306663E+00  1.3750688994E-02  3.1461365651E-02  1.3859528166E+01 -1.3555512310E-01  2.5738404048E-01  8.0141167763E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -9.9939898110E-02  6.6532161936E-02  3.8848721243E-01  1.3496064083E-01 -2.8090977625E-02  1.4551734865E+01 -3.5020742724E-02 -3.8441184310E-02  5.9777922963E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.4232395053E-01 -1.6145627383E-01  3.9041567713E+00 -2.6713265550E-01  2.4331143836E-01  1.1033793565E+01 -7.5191295026E-02 -8.1855164530E-02  6.2049663804E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -5.8145079889E-02  5.2566811670E-03  2.5223762732E+00  1.3929455792E-01 -5.8215430779E-02  1.2441582928E+01 -8.1149478036E-02  5.2958749612E-02  3.6040798971E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  3.2632549123E-03  1.4624530171E-03  5.7827749005E-01 -7.0618983012E-02  1.2550814272E-02  1.4384144131E+01  6.7355728100E-02 -1.4013267289E-02  3.7578379361E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00  4.8329560457E-02 -1.2416991501E-03  7.9387058312E-01 -8.6621487146E-02 -2.5165125694E-02  1.4169168244E+01  3.8291926689E-02  2.6406824845E-02  3.6961172717E-02| 6.532E+01  1.247E-01 
   1.000E+00  1.5000000000E+01  0.0000000000E+00 -2.3002344646E-02 -4.8878968292E-02  2.2092948893E-02  3.1383299639E-02  2.1798270033E-01  1.4850355328E+01 -8.3809549924E-03 -1.6910373204E-01  1.2755172292E-01| 6.532E+01  1.247E-01 
